timestamp,attempt_id,scenario,attacker_id,attacker_role,operation,resource,zone,decision,deny_reason,blocked
2025-09-15T09:42:13+01:00,SEC-01020,brute_force_role_probe,ATTACK-0392,SupplyChain,ReadSensorData,sensor_reading,North,denied,REPLAY_DETECTED,true
2025-09-15T09:42:55+01:00,SEC-03399,revoked_cert_reuse,ATTACK-0375,Gateway,ReadSensorData,sensor_reading,East,denied,OP_NOT_PERMITTED,true
2025-09-15T09:43:56+01:00,SEC-04130,token_tampering,ATTACK-0078,Gateway,WriteSensor,sensor_reading,West,denied,CERTIFICATE_INVALID,true
2025-09-15T09:44:52+01:00,SEC-05009,brute_force_role_probe,ATTACK-0393,Certifier,ReadProvenance,provenance_log,West,denied,CERTIFICATE_INVALID,true
2025-09-15T09:49:02+01:00,SEC-07944,unauthorized_resource_access,ATTACK-0379,Farmer,WriteSensor,sensor_reading,South,denied,REVOKED_CREDENTIAL,true
2025-09-15T09:50:15+01:00,SEC-02913,token_tampering,ATTACK-0098,Farmer,ReadProvenance,provenance_log,South,denied,ROLE_INSUFFICIENT,true
2025-09-15T09:50:41+01:00,SEC-00969,unauthorized_resource_access,ATTACK-0123,Gateway,ReadProvenance,provenance_log,West,denied,REVOKED_CREDENTIAL,true
2025-09-15T09:51:30+01:00,SEC-03316,replay_attack,ATTACK-0236,Sensor,ReadZone,zone_config,North,denied,REPLAY_DETECTED,true
2025-09-15T09:51:58+01:00,SEC-00704,revoked_cert_reuse,ATTACK-0251,Farmer,ReadZone,zone_config,West,denied,ROLE_INSUFFICIENT,true
2025-09-15T10:00:46+01:00,SEC-03697,token_tampering,ATTACK-0145,Farmer,ReadProvenance,provenance_log,North,denied,OP_NOT_PERMITTED,true
2025-09-15T10:01:17+01:00,SEC-01319,unauthorized_resource_access,ATTACK-0027,Sensor,ReadAudit,audit_log,West,denied,OP_NOT_PERMITTED,true
2025-09-15T10:03:37+01:00,SEC-07266,zone_boundary_violation,ATTACK-0269,Agronomist,ReadZone,zone_config,South,denied,CERTIFICATE_INVALID,true
2025-09-15T10:04:08+01:00,SEC-06879,revoked_cert_reuse,ATTACK-0229,Agronomist,ReadAudit,audit_log,South,denied,OP_NOT_PERMITTED,true
2025-09-15T10:04:22+01:00,SEC-03036,revoked_cert_reuse,ATTACK-0331,SupplyChain,ReadSensorData,sensor_reading,South,denied,ROLE_INSUFFICIENT,true
2025-09-15T10:04:50+01:00,SEC-06998,zone_boundary_violation,ATTACK-0394,Admin,WriteSensor,sensor_reading,East,denied,REPLAY_DETECTED,true
2025-09-15T10:06:16+01:00,SEC-07229,brute_force_role_probe,ATTACK-0258,Agronomist,ReadProvenance,provenance_log,North,denied,OP_NOT_PERMITTED,true
2025-09-15T10:06:55+01:00,SEC-00548,replay_attack,ATTACK-0175,Sensor,ReadAudit,audit_log,East,denied,REVOKED_CREDENTIAL,true
2025-09-15T10:07:16+01:00,SEC-06849,unauthorized_resource_access,ATTACK-0253,Admin,ReadEnvironmentalRecord,environmental_record,South,denied,ROLE_INSUFFICIENT,true
2025-09-15T10:09:37+01:00,SEC-00285,brute_force_role_probe,ATTACK-0177,Gateway,ReadProvenance,provenance_log,North,denied,OP_NOT_PERMITTED,true
2025-09-15T10:10:24+01:00,SEC-03296,revoked_cert_reuse,ATTACK-0278,Admin,ReadZone,zone_config,East,denied,REPLAY_DETECTED,true
2025-09-15T10:11:10+01:00,SEC-06634,expired_cert_reuse,ATTACK-0189,Sensor,WriteSensor,sensor_reading,East,denied,OP_NOT_PERMITTED,true
2025-09-15T10:13:17+01:00,SEC-03742,replay_attack,ATTACK-0111,Agronomist,WriteSensor,sensor_reading,West,denied,ROLE_INSUFFICIENT,true
2025-09-15T10:13:52+01:00,SEC-00757,brute_force_role_probe,ATTACK-0081,Agronomist,ControlZone,zone_config,North,denied,ZONE_MISMATCH,true
2025-09-15T10:14:38+01:00,SEC-01377,replay_attack,ATTACK-0384,Gateway,ReadSensorData,sensor_reading,West,denied,CERTIFICATE_INVALID,true
2025-09-15T10:14:45+01:00,SEC-03690,expired_cert_reuse,ATTACK-0224,Agronomist,ReadAudit,audit_log,East,denied,ZONE_MISMATCH,true
2025-09-15T10:14:48+01:00,SEC-06959,role_escalation,ATTACK-0156,Gateway,ReadProvenance,provenance_log,North,denied,CERTIFICATE_INVALID,true
2025-09-15T10:15:57+01:00,SEC-02009,unauthorized_resource_access,ATTACK-0247,Farmer,ReadSensorData,sensor_reading,South,denied,ZONE_MISMATCH,true
2025-09-15T10:16:09+01:00,SEC-04028,replay_attack,ATTACK-0197,Admin,WriteSensor,sensor_reading,West,denied,CERTIFICATE_INVALID,true
2025-09-15T10:16:11+01:00,SEC-01438,unauthorized_resource_access,ATTACK-0197,Certifier,ReadProvenance,provenance_log,North,denied,REPLAY_DETECTED,true
2025-09-15T10:17:39+01:00,SEC-07418,revoked_cert_reuse,ATTACK-0148,Agronomist,ReadAudit,audit_log,East,denied,CERTIFICATE_INVALID,true
2025-09-15T10:18:21+01:00,SEC-01568,revoked_cert_reuse,ATTACK-0379,Sensor,ReadProvenance,provenance_log,West,denied,ZONE_MISMATCH,true
2025-09-15T10:19:23+01:00,SEC-05834,token_tampering,ATTACK-0370,SupplyChain,WriteSensor,sensor_reading,South,denied,OP_NOT_PERMITTED,true
2025-09-15T10:19:35+01:00,SEC-02730,brute_force_role_probe,ATTACK-0259,Admin,ReadAudit,audit_log,North,denied,OP_NOT_PERMITTED,true
2025-09-15T10:19:47+01:00,SEC-00971,replay_attack,ATTACK-0141,SupplyChain,WriteSensor,sensor_reading,South,denied,ROLE_INSUFFICIENT,true
2025-09-15T10:19:54+01:00,SEC-03293,zone_boundary_violation,ATTACK-0086,SupplyChain,ReadProvenance,provenance_log,North,denied,REVOKED_CREDENTIAL,true
2025-09-15T10:21:54+01:00,SEC-04819,brute_force_role_probe,ATTACK-0285,SupplyChain,WriteSensor,sensor_reading,North,denied,REVOKED_CREDENTIAL,true
2025-09-15T10:25:59+01:00,SEC-04591,expired_cert_reuse,ATTACK-0368,SupplyChain,ControlZone,zone_config,West,denied,CERTIFICATE_INVALID,true
2025-09-15T10:27:07+01:00,SEC-06753,role_escalation,ATTACK-0003,Agronomist,ControlZone,zone_config,East,denied,REVOKED_CREDENTIAL,true
2025-09-15T10:27:16+01:00,SEC-02054,unauthorized_resource_access,ATTACK-0256,Agronomist,ReadEnvironmentalRecord,environmental_record,West,denied,REPLAY_DETECTED,true
2025-09-15T10:27:58+01:00,SEC-00463,expired_cert_reuse,ATTACK-0191,Certifier,ReadSensorData,sensor_reading,North,denied,ROLE_INSUFFICIENT,true
2025-09-15T10:28:42+01:00,SEC-04909,unauthorized_resource_access,ATTACK-0298,SupplyChain,ControlZone,zone_config,North,denied,CERTIFICATE_INVALID,true
2025-09-15T10:28:56+01:00,SEC-05161,expired_cert_reuse,ATTACK-0099,Sensor,ControlZone,zone_config,East,denied,REPLAY_DETECTED,true
2025-09-15T10:32:07+01:00,SEC-05440,zone_boundary_violation,ATTACK-0218,Gateway,ReadEnvironmentalRecord,environmental_record,South,denied,REPLAY_DETECTED,true
2025-09-15T10:32:09+01:00,SEC-07120,expired_cert_reuse,ATTACK-0067,Gateway,ReadProvenance,provenance_log,East,denied,ROLE_INSUFFICIENT,true
2025-09-15T10:32:25+01:00,SEC-03459,revoked_cert_reuse,ATTACK-0304,Certifier,ReadProvenance,provenance_log,East,denied,REVOKED_CREDENTIAL,true
2025-09-15T10:33:05+01:00,SEC-05098,zone_boundary_violation,ATTACK-0389,SupplyChain,ReadProvenance,provenance_log,West,denied,REPLAY_DETECTED,true
2025-09-15T10:34:49+01:00,SEC-01935,role_escalation,ATTACK-0377,Admin,ControlZone,zone_config,North,denied,REPLAY_DETECTED,true
2025-09-15T10:34:54+01:00,SEC-05877,replay_attack,ATTACK-0104,Gateway,ControlZone,zone_config,South,denied,OP_NOT_PERMITTED,true
2025-09-15T10:36:34+01:00,SEC-04096,role_escalation,ATTACK-0122,Farmer,ReadEnvironmentalRecord,environmental_record,West,denied,REPLAY_DETECTED,true
2025-09-15T10:37:06+01:00,SEC-02130,brute_force_role_probe,ATTACK-0001,SupplyChain,ReadAudit,audit_log,East,denied,CERTIFICATE_INVALID,true
2025-09-15T10:37:40+01:00,SEC-01231,brute_force_role_probe,ATTACK-0227,Farmer,WriteSensor,sensor_reading,East,denied,REVOKED_CREDENTIAL,true
2025-09-15T10:37:42+01:00,SEC-04425,role_escalation,ATTACK-0038,SupplyChain,ReadZone,zone_config,West,denied,CERTIFICATE_INVALID,true
2025-09-15T10:38:21+01:00,SEC-00441,unauthorized_resource_access,ATTACK-0262,Admin,ReadSensorData,sensor_reading,South,denied,REPLAY_DETECTED,true
2025-09-15T10:38:56+01:00,SEC-00524,brute_force_role_probe,ATTACK-0280,Certifier,ReadEnvironmentalRecord,environmental_record,West,denied,REVOKED_CREDENTIAL,true
2025-09-15T10:39:53+01:00,SEC-01987,brute_force_role_probe,ATTACK-0242,Certifier,ReadAudit,audit_log,East,denied,OP_NOT_PERMITTED,true
2025-09-15T10:40:27+01:00,SEC-06317,unauthorized_resource_access,ATTACK-0099,Certifier,ReadEnvironmentalRecord,environmental_record,North,denied,REPLAY_DETECTED,true
2025-09-15T10:40:31+01:00,SEC-00064,revoked_cert_reuse,ATTACK-0394,SupplyChain,ReadEnvironmentalRecord,environmental_record,West,denied,CERTIFICATE_INVALID,true
2025-09-15T10:40:45+01:00,SEC-06111,token_tampering,ATTACK-0253,Farmer,ReadProvenance,provenance_log,South,denied,REPLAY_DETECTED,true
2025-09-15T10:41:02+01:00,SEC-03648,brute_force_role_probe,ATTACK-0246,SupplyChain,WriteSensor,sensor_reading,West,denied,CERTIFICATE_INVALID,true
2025-09-15T10:42:11+01:00,SEC-01316,replay_attack,ATTACK-0240,Sensor,ReadZone,zone_config,West,denied,CERTIFICATE_INVALID,true
2025-09-15T10:42:28+01:00,SEC-03155,brute_force_role_probe,ATTACK-0131,SupplyChain,ReadZone,zone_config,West,denied,OP_NOT_PERMITTED,true
2025-09-15T10:42:35+01:00,SEC-06521,revoked_cert_reuse,ATTACK-0104,Certifier,ReadZone,zone_config,East,denied,REPLAY_DETECTED,true
2025-09-15T10:43:28+01:00,SEC-03283,brute_force_role_probe,ATTACK-0220,Agronomist,ReadProvenance,provenance_log,East,denied,REPLAY_DETECTED,true
2025-09-15T10:43:36+01:00,SEC-02288,brute_force_role_probe,ATTACK-0122,Farmer,WriteSensor,sensor_reading,West,denied,REVOKED_CREDENTIAL,true
2025-09-15T10:44:03+01:00,SEC-00068,revoked_cert_reuse,ATTACK-0127,Farmer,ReadProvenance,provenance_log,South,denied,CERTIFICATE_INVALID,true
2025-09-15T10:44:51+01:00,SEC-02573,token_tampering,ATTACK-0351,Certifier,ReadProvenance,provenance_log,West,denied,REPLAY_DETECTED,true
